ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump,death_dum,COORD_X,COORD_Y
1164,0,0,0,0,391.52,23.46,383.4,0,529596.3923,180697.9425
1165,0,0,0,0,386.64,32.22,378.31,0,529594.3823,180702.6846
1166,0,0,0,0,381.16,37.33,372.46,0,529592.5826,180708.4412
1167,0,0,0,0,361.17,19.85,352.79,0,529579.2934,180723.3654
1168,0,0,0,0,358.6,20.54,350.92,0,529575.0522,180723.005
1169,1,0,1,0,354.94,21.16,347.91,1,529570.3887,180723.7691
1170,0,0,0,0,352.72,24.56,346.61,0,529565.5407,180722.5102
1171,0,0,0,0,365.74,21.42,356.46,0,529585.5236,180722.8935
1172,0,0,0,0,361.75,16.6,351.99,0,529584.9263,180727.7978
1173,0,0,0,0,357.55,12.19,347.6,0,529583.0143,180731.7855
1174,0,0,0,0,411.82,24.42,385.8,0,529679.3538,180762.7506
1175,0,0,0,0,407.03,19.33,380.71,0,529676.5636,180767.2205
1176,0,0,0,0,402.64,14.74,375.94,0,529674.3208,180771.8305
1177,0,0,0,0,397.62,10.32,370.4,0,529672.0491,180777.575
1178,0,0,0,0,387.97,10.67,363.9,0,529654.1857,180768.1632
1179,0,0,0,0,381.27,6.79,356.82,0,529650.2525,180774.2438
1180,0,0,0,0,375.54,7.88,350.5,0,529647.6501,180780.6106
1181,0,0,0,0,390.38,7.32,362.67,0,529667.7819,180784.4039
1182,1,0,1,0,386.03,10.94,357.72,1,529666.1426,180790.0384
1183,0,0,0,0,348.59,7.36,316.41,0,529645.908,180830.3919
1184,0,0,0,0,353.06,12.54,319.53,0,529653.0416,180834.6104
1185,0,0,0,0,339.03,16.69,302.77,0,529647.1623,180855.2737
1186,0,0,0,0,335.12,8.39,306.59,0,529625.4426,180821.1661
1187,0,0,0,0,326.31,2.85,296.71,0,529620.9411,180831.0165
1188,0,0,0,0,322.59,7.75,292.39,0,529619.3244,180835.7686
1189,1,0,1,0,311.2,4.95,279.8,1,529612.5754,180847.3276
1190,0,0,0,0,307.32,10.08,275.09,0,529611.0936,180852.9662
1191,0,0,0,0,290.17,13.47,255.07,0,529602.0552,180874.0535
1192,0,0,0,0,284.31,8.68,247.68,0,529599.6149,180883.3257
1193,0,0,0,0,281.15,9.78,243.62,0,529598.3001,180888.5901
1194,0,0,0,0,292.49,6.01,251.56,0,529613.9446,180898.5758
1195,0,0,0,0,285.1,14.4,243.26,0,529608.4881,180905.7528
1196,0,0,0,0,280.4,12.16,241.28,0,529600.1651,180895.7015
1197,0,0,0,0,273.33,21.28,233.09,0,529595.4005,180903.5269
1198,0,0,0,0,270.67,22.06,231.18,0,529591.9091,180901.5458
1199,0,0,0,0,278,12.89,240.51,0,529595.433,180889.9045
1200,0,0,0,0,269.16,22.21,230.61,0,529589.1578,180898.3221
1201,0,0,0,0,267.19,21.93,229.77,0,529585.7082,180894.7022
1202,0,0,0,0,265,20.34,228.7,0,529582.0162,180891.3284
1203,1,0,1,0,262.34,17.67,226.84,1,529578.4398,180889.5974
1204,0,0,0,0,262.13,12.75,227.94,0,529576.1235,180884.745
1205,0,0,0,0,260.41,8.39,227.27,0,529572.8938,180881.7614
1206,0,0,0,0,260.19,5.97,227.79,0,529571.4636,180879.2021
1207,0,0,0,0,268.9,13.41,238.2,0,529575.758,180868.2112
1208,0,0,0,0,269.58,13.65,237.66,0,529578.5655,180872.3193
1209,0,0,0,0,270.51,15.6,237.46,0,529581.3826,180876.0492
1210,1,0,1,0,272.92,19.39,238.89,1,529585.1758,180878.5426
1211,0,0,0,0,274.02,19.78,238.73,0,529588.2914,180882.9108
1212,0,0,0,0,275.54,16.67,239.35,0,529591.1311,180885.7583
1213,0,0,0,0,237.55,14.36,215.07,0,529535.2557,180860.7455
1214,0,0,0,0,238.17,20.6,214.11,0,529538.6893,180864.9957
1215,0,0,0,0,238.91,21.66,213.32,0,529542.0474,180869.1178
1216,0,0,0,0,239.2,23.21,212.63,0,529544.0218,180871.9432
1217,0,0,0,0,240.5,25.27,212.6,0,529547.3992,180875.309
1218,0,0,0,0,242.05,15.36,213.08,0,529550.4845,180877.7843
1219,1,0,1,0,242.79,13.45,212.78,1,529552.849,180880.7458
1220,0,0,0,0,244.52,11.62,213.23,0,529556.3869,180883.9895
1221,0,0,0,0,249.57,6.54,218.95,0,529559.5076,180878.8973
1222,0,0,0,0,253.09,4.1,222.74,0,529561.9445,180875.932
1223,0,0,0,0,258.6,6.51,228.85,0,529565.4617,180870.7238
1224,0,0,0,0,260.88,8.68,231.36,0,529566.9322,180868.6169
1225,0,0,0,0,218.91,14.83,195.34,0,529522.9768,180876.2002
1226,0,0,0,0,219.95,18.23,195.1,0,529525.8951,180879.0497
1227,0,0,0,0,221.76,18.37,196.17,0,529528.5469,180880.0003
1228,0,0,0,0,224.01,18.55,195.4,0,529535.1284,180887.358
1229,0,0,0,0,226.41,21.46,196.46,0,529539.1543,180889.9835
1230,0,0,0,0,227.53,23.9,196.17,0,529542.2074,180893.7194
1231,1,0,1,0,231.18,18.25,197.91,1,529548.0426,180897.7656
1232,0,0,0,0,233.73,13.23,198.95,0,529552.3645,180901.4135
1233,0,0,0,0,236.12,9.18,199.72,0,529556.669,180905.7457
1234,0,0,0,0,238.27,7.45,200.94,0,529559.816,180907.9942
1235,0,0,0,0,253.38,8.79,220.13,0,529567.0722,180885.9257
1236,0,0,0,0,249.69,11.91,216.1,0,529564.4289,180889.0537
1237,0,0,0,0,246.2,11.51,212.24,0,529561.9992,180892.1871
1238,0,0,0,0,248.07,8.39,213.1,0,529565.1375,180894.7778
1239,2,0,2,0,250.3,6.65,214.33,1,529568.5634,180897.2616
1240,0,0,0,0,251.96,6.74,215.05,0,529571.4142,180899.9591
1241,0,0,0,0,253.4,8.7,215.44,0,529574.1792,180903.225
1242,0,0,0,0,242.14,10.6,202.73,0,529565.9358,180913.7421
1243,0,0,0,0,232.82,14.08,194.62,0,529556.0414,180913.604
1244,0,0,0,0,236.09,9.53,195.38,0,529561.9723,180921.1731
1245,0,0,0,0,231.79,12.62,190.18,0,529558.995,180926.2326
1246,0,0,0,0,228.93,20.69,190.14,0,529553.2384,180917.4127
1247,2,0,2,0,225.78,16.49,186.33,1,529551.1499,180921.1254
1248,0,0,0,0,222.2,12.02,182.05,0,529548.6287,180925.0554
1249,0,0,0,0,228.63,13.2,186.67,0,529556.4375,180928.7922
1250,1,0,1,0,225.49,9.13,182.5,1,529554.5306,180933.7649
1251,2,0,2,0,218.54,6.76,177.4,1,529546.2948,180930.0172
1252,0,0,0,0,217.84,4.96,173.62,0,529548.4352,180941.0273
1253,12,0,12,0,211.79,6.07,170.25,1,529540.4423,180934.1329
1254,1,0,1,0,214.06,16.35,175.96,1,529539.0648,180921.9186
1255,1,0,1,0,208.84,12.34,169.13,1,529536.0028,180929.4187
1256,1,0,1,0,205.82,20.25,167.13,1,529532.2503,180927.5638
1257,1,0,1,0,201.74,26.01,164.84,1,529526.7671,180924.041
1258,1,0,1,0,197.75,26.39,162.41,1,529521.5974,180921.4734
1259,1,0,1,0,194.51,23.94,160.59,1,529517.2646,180919.1978
1260,1,0,1,0,202.89,8.72,156.78,1,529535.6596,180952.8211
1261,0,0,0,0,194.16,16.95,152.33,0,529524.361,180942.2485
1262,0,0,0,0,190.97,32.1,150.06,0,529520.6826,180940.8015
1263,2,0,2,0,188.25,26.02,148.38,1,529517.3521,180938.9574
1264,0,0,0,0,215.44,10.49,186.43,0,529528.724,180893.6428
1265,1,0,1,0,212.59,9,182.99,1,529527.2033,180896.9872
1266,1,0,1,0,207.14,6.46,181.65,1,529516.8518,180889.0099
1267,0,0,0,0,161.73,18.01,130.42,0,529486.5729,180930.7302
1268,0,1,1,0,191.52,9.21,143.23,1,529525.926,180963.6697
1269,1,0,1,0,186.74,8.46,138.54,1,529521.254,180964.7685
1270,2,0,2,0,181.34,17.64,135.94,1,529514.6756,180957.8346
1271,0,0,0,0,175.4,26.07,132.23,0,529507.7752,180953.599
1272,5,0,5,0,172.64,19.56,131.15,1,529504.1485,180950.1235
1273,0,1,1,0,181.22,6.11,129.86,1,529516.9847,180976.5683
1274,0,1,1,0,178.31,9.05,127.99,1,529513.8436,180973.9171
1275,0,1,1,0,172.89,15.49,124.19,1,529508.023,180970.3856
1276,0,1,1,0,168.77,21.37,121.94,1,529503.3165,180966.2059
1277,0,1,1,0,166.1,22.55,120.1,1,529500.3976,180964.7783
1278,0,1,1,0,164.13,19.54,119.12,1,529498.0831,180962.8248
1279,0,1,1,0,163.1,17.88,118.65,1,529496.8449,180961.7107
1280,2,0,2,0,155.59,6.54,115.3,1,529487.6576,180954.4397
1281,2,0,2,0,148.29,12.53,106.62,1,529481.5854,180960.7806
1282,0,0,0,0,142.87,20.8,99.29,0,529477.2818,180967.3018
1283,0,0,0,0,139.6,16.62,94.85,0,529474.566,180971.157
1284,1,0,1,0,136.52,10.33,89.41,1,529472.2101,180977.4573
1285,3,0,3,0,132.37,7.06,83.5,1,529468.4473,180982.6391
1286,3,0,3,0,126.88,15.54,81.77,1,529462.4355,180976.667
1287,5,0,5,0,121.55,20.07,77.83,1,529457.0042,180976.0777
1288,2,0,2,0,118.19,31.38,76.94,1,529453.2041,180973.0373
1289,4,0,4,0,109.02,18.91,63.36,1,529445.1651,180984.4465
1290,2,0,2,0,113.15,22.25,65.51,1,529449.3928,180986.3763
1291,1,0,1,0,116.35,18.56,67.05,1,529452.6445,180988.368
1292,0,0,0,0,119.96,14.75,69.13,0,529456.2771,180990.2825
1293,3,0,3,0,126.29,8.82,73.14,1,529462.5635,180993.6096
1294,1,0,1,0,124.5,6.4,69.74,1,529460.6187,180997.5706
1295,2,1,3,0,122.02,7.41,65.54,1,529457.8103,181001.8263
1296,1,0,1,0,121.01,9.48,62.99,1,529456.4001,181005.4843
1297,5,0,5,0,116.13,17.19,50.65,1,529447.1877,181025.0646
1298,2,0,2,0,111.04,12.59,45.72,1,529442.237,181023.8498
1299,3,0,3,0,106.31,10.69,42.04,1,529438.3222,181020.4839
1300,2,0,2,0,98.89,9.95,35.72,1,529431.4534,181017.5266
1301,5,1,6,0,92.1,14.14,30.83,1,529425.3511,181014.105
1302,5,0,5,0,111.13,9.49,41.92,1,529429.937,181050.3919
1303,1,0,1,0,117.27,13.62,48.06,1,529435.0586,181053.7885
1304,3,0,3,0,122.41,17.55,53.13,1,529439.8369,181055.8458
1305,1,6,7,0,129.39,17.49,60.06,1,529446.1783,181058.8646
1306,0,0,0,0,135.44,12.92,66.13,0,529451.1013,181062.409
1307,1,0,1,0,139.43,10.37,70.1,1,529454.5711,181064.3779
1308,1,0,1,0,146.49,9.27,77.16,1,529460.5557,181068.1203
1309,3,1,4,0,153.9,13.34,84.58,1,529466.6338,181072.3779
1310,2,0,2,0,160.7,18.64,91.36,1,529472.5204,181075.776
1311,5,0,5,0,166.42,11.64,97.06,1,529477.7936,181078.1327
1312,0,0,0,0,173.29,8.43,103.94,0,529483.4541,181082.0378
1313,0,0,0,0,179.11,8.36,109.74,0,529488.9448,181084.2292
1314,2,0,2,0,199.5,6.82,130.12,1,529506.3658,181094.8178
1315,0,0,0,0,179.73,14.11,110.53,0,529486.2126,181089.66
1316,5,0,5,0,179.71,18.46,110.74,1,529483.6042,181093.4638
1317,1,0,1,0,198.09,17.48,129.24,1,529496.9923,181106.3446
1318,2,0,2,0,201.43,25.86,133.07,1,529495.0458,181114.4999
1319,0,0,0,0,181.15,19.47,112.61,0,529480.9367,181099.5883
1320,3,0,3,0,182.05,22.65,113.78,1,529479.5991,181102.8052
1321,0,0,0,0,183.92,30.91,116.47,0,529475.7338,181110.4472
1322,0,0,0,0,201.2,32.78,133.35,0,529490.9658,181119.1951
1323,1,0,1,0,202.35,37.35,134.94,1,529488.8283,181123.4753
1324,0,0,0,0,203.46,43.79,136.78,0,529485.1069,181129.2633
1325,1,0,1,0,186.7,27.76,120.36,1,529471.7484,181119.0151
1326,0,0,0,0,188.33,27.6,122.98,0,529468.0191,181125.1125
1327,0,0,0,0,205.25,49.27,139.19,0,529482.7566,181134.3122
1328,0,0,0,0,206.78,45.76,141.36,0,529480.3216,181138.8944
1329,0,0,0,0,190.16,30.05,125.65,0,529465.3792,181130.154
1330,2,0,2,0,133.81,25.41,67.58,1,529435.646,181080.1669
1331,8,0,8,0,139.39,20.89,72.4,1,529441.9895,181081.4121
1332,1,0,1,0,145.58,14.07,79.02,1,529444.7278,181087.6743
1333,4,0,4,0,151.27,10.92,84.1,1,529451.0673,181089.0743
1334,0,0,0,0,157.48,7.94,90.26,0,529455.6949,181093.2172
1335,3,0,3,0,162.57,9.58,95.16,1,529460.1688,181095.8081
1336,0,0,0,0,168.62,13.58,101.1,0,529465.1017,181099.3396
1337,0,0,0,0,140.9,21.15,79.81,0,529425.8865,181099.2696
1338,0,0,0,0,144.21,18.03,82.62,0,529428.9321,181101.0501
1339,1,0,1,0,150.56,12.2,88.41,1,529433.8493,181105.2004
1340,0,0,0,0,155.85,9.89,92.71,0,529439.7909,181107.0547
1341,1,0,1,0,163.57,9.11,100.15,1,529445.1552,181112.6097
1342,1,0,1,0,168.17,8.9,103.84,1,529451.1243,181113.3809
1343,2,0,2,0,174.27,13.86,109.47,1,529456.7448,181116.4655
1344,0,0,0,0,153.33,9.51,97.06,0,529419.3854,181119.3842
1345,0,0,0,0,156.97,10.78,102.89,0,529415.1539,181126.2429
1346,0,0,0,0,160.96,13.62,108.06,0,529413.4675,181131.7732
1347,2,0,2,0,171.86,14.13,117.38,1,529421.5722,181139.7201
1348,1,0,1,0,174.83,14.79,119.5,1,529425.2088,181141.0512
1349,1,0,1,0,177.38,13.08,121.46,1,529427.9766,181142.3601
1350,1,0,1,0,184.92,14.47,127.41,1,529436.1876,181146.1299
1351,1,0,1,0,208.21,38.31,143.83,1,529475.9166,181144.9746
1352,1,0,1,0,211.29,32.48,147.65,1,529474.1298,181150.6571
1353,0,0,0,0,213.37,26.06,150.68,0,529470.8024,181156.1455
1354,1,0,1,0,215.81,21.16,153.82,1,529468.9466,181160.7425
1355,0,0,0,0,217.98,15.98,156.77,0,529466.5117,181165.3248
1356,2,0,2,0,190.86,32.16,127.29,1,529461.6972,181134.3949
1357,1,0,1,0,193.47,37.35,130.6,1,529460.3241,181139.0042
1358,2,0,2,0,196.19,31.11,134.38,1,529457.4715,181144.8143
1359,0,0,0,0,199.33,25.03,138.54,0,529455.005,181150.6343
1360,0,0,0,0,201.18,19.11,141.26,0,529452.4854,181154.75
1361,0,0,0,0,204.83,13.36,145.76,0,529450.8955,181160.2827
1362,0,0,0,0,207.91,6.91,150.02,0,529447.6568,181166.083
1363,0,0,0,0,218.37,10.18,164.2,0,529437.3458,181184.088
1364,0,0,0,0,213.48,12.28,160.02,0,529432.8878,181180.8782
1365,1,0,1,0,201.55,11.81,144.27,1,529442.5506,181161.773
1366,1,0,1,0,196.64,16.48,140.21,1,529437.4011,181159.1649
1367,1,0,1,0,192.69,25.82,137.16,1,529432.7145,181157.3426
1368,0,0,0,0,208.09,17.82,155.84,0,529426.6843,181177.9336
1369,0,0,0,0,204.97,21.91,153.62,0,529422.569,181176.4355
1370,2,0,2,0,201.11,26.98,150.89,1,529417.5967,181174.4512
1371,0,0,0,0,189.31,25.82,134.9,0,529427.7185,181156.2865
1372,0,0,0,0,186.4,28.9,132.89,0,529423.7884,181155.1027
1373,0,0,0,0,180.57,26.49,128.31,0,529417.9868,181151.5492
1374,0,0,0,0,194.89,46.03,145.9,0,529411.9113,181170.1265
1375,0,0,0,0,191.34,29.5,143.76,0,529406.6416,181168.4442
1376,0,0,0,0,186.85,23.26,141.12,0,529400.1327,181166.1111
1377,0,0,0,0,172.9,27.82,123.25,0,529408.2313,181147.7401
1378,0,0,0,0,169.08,18.75,120.4,0,529404.6262,181145.1713
1379,0,0,0,0,166.94,15.64,119.23,0,529401.5609,181144.1644
1380,0,0,0,0,162.5,10.99,116.36,0,529396.6083,181141.4065
1381,0,0,0,0,172.47,7.85,132.01,0,529383.4763,181156.3984
1382,0,0,0,0,146.02,9.38,109.09,0,529373.5769,181131.6863
1383,0,3,3,0,150.91,18.03,176.63,1,529374.6314,181200.2942
1384,3,0,3,0,155.12,18.55,183.03,1,529373.6012,181206.6152
1385,0,0,0,0,163.4,25.3,191.09,0,529376.2844,181215.0432
1386,0,0,0,0,166.44,28.61,192.25,0,529379.3378,181216.5143
1387,0,0,0,0,170.91,33.55,193.87,0,529384.0205,181218.4912
1388,0,0,0,0,177.06,28.2,195.73,0,529391.0159,181220.6818
1389,0,0,0,0,181.04,24.21,197.46,0,529395.0267,181222.4869
1390,0,0,0,0,186.89,19.08,200.42,0,529400.5545,181225.4142
1391,0,0,0,0,192.45,15.02,203.36,0,529405.7966,181228.1795
1392,0,0,0,0,153.34,39.58,169.1,0,529385.2299,181193.7523
1393,0,0,0,0,157.65,42.18,170.2,0,529389.9283,181195.1104
1394,0,0,0,0,163.15,33.86,173.91,0,529393.888,181198.9267
1395,0,0,0,0,167.47,29.58,174.81,0,529398.9843,181199.8305
1396,1,0,1,0,171.77,25.4,177.02,1,529402.8908,181201.9425
1397,0,0,0,0,176.33,21.1,179.49,0,529406.9864,181204.2142
1398,0,0,0,0,229.76,15.63,182.84,0,529412.8037,181207.1489
1399,0,0,0,0,221.4,12.51,168.18,0,529434.7139,181188.82
1400,1,0,1,0,224.01,17,171.73,1,529431.9008,181193.0831
1401,0,0,0,0,228.24,20.84,176.53,0,529430.9985,181198.1688
1402,0,0,0,0,231.98,20.59,181.09,0,529428.8413,181203.2227
1403,0,0,0,0,235.41,14.99,185.45,0,529426.109,181208.107
1404,0,1,1,0,238.63,9.1,189.74,1,529422.6044,181212.9717
1405,0,0,0,0,231.55,7.28,174.55,0,529454.201,181189.7809
1406,0,0,0,0,235.15,10.38,178.97,0,529452.1325,181195.1465
1407,0,0,0,0,237.21,14.24,181.87,0,529449.2307,181199.0977
1408,0,0,0,0,240.85,19.67,186.29,0,529447.1661,181204.3086
1409,0,0,0,0,243.97,24.99,190.15,0,529445.0208,181208.8983
1410,0,0,0,0,247.08,19.73,194.17,0,529442.0953,181213.7777
1411,0,0,0,0,265.59,8.25,216.41,0,529430.7383,181238.7226
1412,0,0,0,0,219.01,9.47,221.24,0,529427.7046,181244.0636
1413,0,0,0,0,220.68,13.34,225.2,0,529425.5671,181248.3439
1414,0,0,0,0,223.51,19.22,230.7,0,529423.2938,181254.1688
1415,1,0,1,0,225.37,23.73,234.72,1,529421.1564,181258.4491
1416,0,0,0,0,200.35,7.38,207.45,0,529413.5287,181231.7822
1417,0,0,0,0,202.62,9.49,212.33,0,529411.3716,181236.836
1418,0,0,0,0,204.82,15.04,217.91,0,529408.0365,181242.6339
1419,0,0,0,0,208.74,20.54,224.28,0,529406.3265,181249.0924
1420,0,0,0,0,227.43,29.03,239.18,0,529418.621,181263.1836
1421,0,0,0,0,209.3,26.25,228.06,0,529402.1699,181253.0116
1422,0,0,0,0,212.4,33.13,234.26,0,529398.823,181259.2736
1423,0,0,0,0,214,44.33,238.2,0,529395.9212,181263.2248
1424,0,0,0,0,216.87,40,242.81,0,529394.1621,181267.8243
1425,0,0,0,0,218.8,36.74,246.66,0,529391.7469,181271.6331
1426,0,0,0,0,223.78,26.83,254.87,0,529387.8701,181279.7393
1427,0,0,0,0,228.35,19.32,261.87,0,529384.8936,181286.63
1428,0,0,0,0,230.07,34.61,244.3,0,529416.0699,181268.537
1429,0,0,0,0,233.13,36.23,249.36,0,529414.1985,181273.7529
1430,0,0,0,0,235.57,29.43,254.89,0,529410.2842,181279.536
1431,0,0,0,0,237.92,24.69,259.06,0,529408.1468,181283.8163
1432,0,0,0,0,241.86,12.89,269.6,0,529398.258,181294.6133
1433,0,0,0,0,246.48,8.61,273.7,0,529400.4542,181298.6906
1434,0,0,0,0,249.06,9.55,274.04,0,529405.118,181298.9211
1435,0,0,0,0,252.66,12.65,275.08,0,529410.673,181299.7328
1436,0,0,0,0,256.88,17.57,276.51,0,529416.8492,181300.7837
1437,0,0,0,0,260.6,23.1,277.5,0,529422.8307,181301.2712
1438,0,0,0,0,264.77,27.71,279.6,0,529427.8782,181302.8519
1439,0,0,0,0,268.63,33.56,280.81,0,529433.8597,181303.3394
1440,0,0,0,0,273.53,39.2,283.45,0,529439.6677,181305.1629
1441,0,0,0,0,287.04,52.8,287.56,0,529461.4131,181305.1583
1442,0,0,0,0,273.31,56.58,280.62,0,529444.0103,181301.5872
1443,0,0,0,0,271.5,51.12,276.58,0,529446.9158,181296.9696
1444,0,0,0,0,268.19,44.68,270.93,0,529449.2342,181290.7731
1445,0,0,0,0,266.44,39.35,266.94,0,529451.9307,181286.1501
1446,0,0,0,0,263.82,33.88,262.18,0,529453.9478,181280.8395
1447,0,0,0,0,311.12,30.59,259.62,0,529455.4873,181277.8627
1448,0,0,0,0,306.96,24.59,254.77,0,529458.1398,181272.2332
1449,0,0,0,0,303.26,19.09,250.39,0,529460.7113,181267.0485
1450,0,0,0,0,299.66,16.31,246.18,0,529462.9288,181262.0782
1451,0,0,0,0,295.52,9.9,241.25,0,529465.7988,181256.1192
1452,0,0,0,0,333.48,43.87,281.23,0,529467.0506,181297.2591
1453,0,0,0,0,330.87,39.98,278.18,0,529468.8858,181293.6195
1454,0,0,0,0,326.45,34.27,273.26,0,529470.4907,181288.0751
1455,0,0,0,0,323.98,30.21,270.24,0,529472.9584,181284.2282
1456,0,0,0,0,320.83,25.64,266.55,0,529475.1645,181279.7045
1457,0,0,0,0,317.99,21.44,263.12,0,529477.7161,181275.3012
1458,0,0,0,0,314.91,17.95,259.59,0,529479.2172,181271.0946
1459,0,0,0,0,311.2,12.5,255.22,0,529481.7972,181265.575
1460,0,0,0,0,308.2,8.67,251.64,0,529484.0759,181260.9414
1461,0,0,0,0,254.47,14.08,201.98,0,529442.6305,181221.6819
1462,0,0,0,0,258.7,16.17,205.64,0,529446.6718,181224.4658
1463,0,0,0,0,262.52,19.57,208.86,0,529450.8665,181226.695
1464,1,0,1,0,256.4,33.74,201.7,1,529453.5844,181218.498
1465,0,0,0,0,258.62,34.77,203.28,0,529457.5461,181218.934
1466,0,0,0,0,262.19,26.97,206.43,0,529460.9747,181221.1438
1467,0,0,0,0,266.63,23.66,212.17,0,529456.2539,181228.6196
1468,0,0,0,0,270.86,18.69,215.74,0,529461.1451,181230.8666
1469,0,0,0,0,274.67,14.62,219.18,0,529464.4955,181233.4095
1470,0,0,0,0,272.22,14.21,221.56,0,529439.5245,181242.3802
1471,0,0,0,0,275.5,17.98,224.32,0,529443.0256,181244.4801
1472,0,0,0,0,278.38,21.89,226.48,0,529447.4549,181245.71
1473,0,0,0,0,281.67,20.95,229.12,0,529451.8031,181247.3846
1474,0,0,0,0,286.18,16.19,233.02,0,529456.5408,181250.1863
1475,0,0,0,0,290.79,11.48,236.93,0,529461.8415,181252.7789
1476,0,0,0,0,283.55,6.69,227.02,0,529473.6341,181238.5574
1477,0,0,0,0,280.4,12.61,223.07,0,529476.7685,181233.1637
1478,1,0,1,0,277.88,14.17,219.93,1,529479.1083,181228.8667
1479,0,0,0,0,274.71,19.14,215.97,0,529482.0366,181223.356
1480,0,0,0,0,271.13,18.64,211.73,0,529484.0594,181217.8222
1481,0,0,0,0,268.58,13.89,208.6,0,529486.1235,181213.4065
1482,0,0,0,0,300.69,9.61,242.57,0,529490.3817,181248.7026
1483,0,0,0,0,297.63,9.36,238.96,0,529492.315,181243.9485
1484,1,0,1,0,294.91,13.47,235.45,1,529495.9398,181238.4556
1485,0,0,0,0,290.98,17.29,230.96,0,529497.4083,181232.7959
1486,0,0,0,0,288.98,20.86,228.39,0,529500.0238,181228.6177
1487,0,0,0,0,285.72,15.65,224.43,0,529502.6821,181222.765
1488,0,0,0,0,283.57,12.73,221.68,0,529505.3787,181218.1421
1489,0,0,0,0,280.51,12.39,217.97,0,529507.8948,181212.3974
1490,0,0,0,0,265.2,8.54,204.54,0,529488.216,181207.8745
1491,0,0,0,0,278.65,8.22,215.46,0,529511.0151,181207.5619
1492,0,0,0,0,237.76,11.84,180.1,0,529459.8633,181193.6357
1493,2,0,2,0,243.5,17.4,185.26,1,529465.1412,181197.1213
1494,0,0,0,0,247.22,21.25,188.58,0,529468.7816,181199.2248
1495,1,0,1,0,251.57,27.57,192.56,1,529472.6864,181201.8935
1496,0,0,0,0,255.14,17.13,195.44,0,529477.9629,181202.6982
1497,0,0,0,0,259.92,13.9,199.98,0,529481.572,181206.0296
1498,0,0,0,0,226.4,10.5,165.9,0,529467.5878,181174.954
1499,0,0,0,0,231.89,14.54,170.99,0,529472.3114,181178.3139
1500,2,0,2,0,235.67,19.26,174.22,1,529477.0193,181179.5509
1501,0,0,0,0,242.29,22.84,180.55,0,529482.0627,181184.0359
1502,0,0,0,0,247.12,18.25,185.02,0,529486.6669,181186.6108
1503,0,0,0,0,251.08,15.52,188.45,0,529491.7984,181187.6352
1504,0,0,0,0,257.05,7.15,194.11,0,529497.0067,181191.1191
1505,0,0,0,0,254.1,12.08,190.29,0,529500.5235,181184.3946
1506,0,0,0,0,251.87,17.37,187.41,0,529503.2372,181179.1019
1507,0,0,0,0,250.09,15.97,185.03,0,529505.9395,181174.2557
1508,0,0,0,0,248.55,19.37,182.96,0,529508.494,181169.7408
1509,0,0,0,0,246.71,23.9,180.59,0,529510.9206,181164.7758
1510,0,0,0,0,245.45,28.21,178.86,0,529513.4723,181160.3726
1511,0,0,0,0,244.58,32.07,177.6,0,529515.7979,181156.6338
1512,1,0,1,0,242.11,39.46,174.54,1,529518.8358,181149.562
1513,0,0,0,0,240.8,42.91,172.99,0,529519.9659,181146.2396
1514,0,0,0,0,240.74,28.71,172.43,0,529524.6442,181140.4384
1515,0,0,0,0,238.35,24,169.63,0,529527.3423,181133.0228
1516,0,0,0,0,269.59,5.98,204.31,0,529520.022,181187.7959
1517,0,0,0,0,267.52,12.43,201.64,0,529523.0257,181182.0637
1518,0,0,0,0,264.01,25.07,197.09,0,529529.0246,181170.9343
1519,0,0,0,0,261.85,35.2,194.19,0,529534.0583,181162.126
1520,0,0,0,0,260.71,33.17,192.8,0,529535.6845,181158.4812
1521,0,0,0,0,259.57,28.53,191.39,0,529537.6733,181154.287
1522,1,0,1,0,259.51,23.35,191.04,1,529540.9158,181150.1248
1523,0,0,0,0,257.52,17.36,188.78,0,529542.8051,181144.3642
1524,0,0,0,0,257.34,12.09,188.38,0,529545.7747,181139.9717
1525,0,0,0,0,256.05,4.55,186.86,0,529548.9463,181133.1267
1526,0,0,0,0,238.72,19.73,169.73,0,529531.2985,181128.2086
1527,0,0,0,0,238.28,18.62,169.18,0,529532.7655,181125.3416
1528,1,0,1,0,237.95,17.69,168.7,1,529535.2447,181121.0482
1529,0,0,0,0,238.37,18.04,168.99,0,529539.4354,181115.2346
1530,2,0,2,0,215.71,21.58,146.37,1,529518.8451,181105.4381
1531,0,0,0,0,210.39,15.74,141.02,0,529515.6241,181100.5527
1532,0,0,0,0,205.9,11.68,136.52,0,529511.7804,181098.2206
1533,0,0,0,0,228.35,26.97,165.17,0,529481.8127,181166.4916
1534,0,0,0,0,224.94,41.43,160.49,0,529486.562,181157.8995
1535,0,0,0,0,222.28,46.71,156.96,0,529489.7975,181151.2796
1536,0,0,0,0,220.25,51.5,154.23,0,529492.5169,181145.7635
1537,8,0,8,0,182.32,18.29,123.22,1,529518.0649,181004.785
1538,2,0,2,0,178.19,12.24,118.08,1,529513.5233,181009.1081
1539,3,0,3,0,175.34,7.58,113.94,1,529509.9808,181014.598
1540,0,0,0,0,166.17,11.91,101.38,0,529497.807,181029.6333
1541,3,0,3,0,171.06,14.06,105.96,1,529502.2564,181032.0295
1542,0,0,0,0,177.15,18.04,111.77,0,529507.8889,181034.5826
